Iteration No,Io,gain_db,gain_fo,gain_lower,gain_upper,freq_lower,freq_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
88,0.0003779118,9.127272,13.06384,6.127272,9.951211,1000000.0,2000000000.0,-0.00023653322952554845,-2.91839,-65.8331,-84.4717,-1.12034e-06,2.53196647623934,6.16553,0.001580213,0.008221491,0.04775422,0.531524,0.4070496,0.2155918,
89,0.0003758628,9.168008,13.04477,6.168008,9.911951,1000000.0,2000000000.0,-0.02487168957168251,-2.9133,-65.8481,-84.4887,-1.1195999999999998e-06,2.5318907651016063,6.178279,0.001571445,0.008180556,0.0477189,0.5309137,0.4071056,0.2154563,
90,0.0003738737,9.204668999999999,13.02589,6.204669,9.873224,1000000.0,2000000000.0,-0.05112006087549048,-2.9094,-65.8622,-84.5049,-1.11883e-06,2.5319495912253966,6.189808,0.00156292,0.008140826,0.04768419,0.5303059,0.4071867,0.2153209,
91,0.0003719411,9.239097000000001,13.01377,6.239097,9.845444,1000000.0,2000000000.0,-0.07709770926186366,-2.90503,-65.8683,-84.5169,-1.11968e-06,2.5325422044767656,6.20088,0.001554652,0.008102647,0.04766182,0.5297697,0.4072743,0.215186,
92,0.0003701656,9.270681,12.97682,6.270681,9.773204,1000000.0,2000000000.0,-0.12892926975089836,-2.90773,-65.9052,-84.5515,-1.1122199999999998e-06,2.530671655338765,6.210038,0.001546936,0.008070741,0.04760167,0.5289079,0.4071519,0.2151178,
93,0.0003683226,9.29819,12.95842,6.29819,9.73584,1000000.0,2000000000.0,-0.15923709979361433,-2.90646,-65.9171,-84.567,-1.11138e-06,2.5312261954233644,6.21884,0.001538981,0.008033908,0.04756876,0.5282901,0.4073384,0.2149718,
94,0.0003665938,9.326369,12.932,6.326369,9.681343,1000000.0,2000000000.0,-0.20838836583624243,-2.9084,-65.9409,-84.5952,-1.10688e-06,2.530895214637753,6.227364,0.00153148,0.008002349,0.0475322,0.5275751,0.4073423,0.2148747,
95,0.0003648824,9.351215,12.91361,6.351215,9.645128,1000000.0,2000000000.0,-0.24489235298543122,-2.90761,-65.9524,-84.6079,-1.10585e-06,2.5306968603547855,6.235323,0.00152417,0.007968076,0.04750183,0.5270421,0.4073684,0.2147637,
96,0.000363206,9.374701,12.89534,6.374701,9.609212,1000000.0,2000000000.0,-0.2817310600639047,-2.90717,-65.9637,-84.6207,-1.1048e-06,2.5306208527422474,6.242882,0.001516992,0.007934514,0.04747175,0.5265042,0.4074297,0.2146502,
97,0.0003615688,9.398236,12.88385,6.398236,9.584081,1000000.0,2000000000.0,-0.3153376830729826,-2.9055,-65.9677,-84.6299,-1.1053699999999998e-06,2.5310880281024453,6.250706,0.001510001,0.007902122,0.04745319,0.5260346,0.4074922,0.2145371,
98,0.0003600722,9.42068,12.84599,6.42068,9.512842,1000000.0,2000000000.0,-0.38088161640044405,-2.9106,-66.0046,-84.6637,-1.09738e-06,2.52910713652864,6.25717,0.001503479,0.007875559,0.04739795,0.5252338,0.4073502,0.2144908,
99,0.0003584889,9.440597,12.82804,6.440597,9.47776,1000000.0,2000000000.0,-0.41922738307945906,-2.91111,-66.0155,-84.6777,-1.09627e-06,2.5296125779867413,6.263694,0.001496646,0.007843853,0.0473689,0.5246701,0.407528,0.2143611,
100,0.000357007,9.461936,12.80149,6.461936,9.42508,1000000.0,2000000000.0,-0.47688014630851683,-2.91459,-66.039,-84.7054,-1.09146e-06,2.5293326450682345,6.270257,0.001490198,0.00781695,0.04733667,0.5240039,0.4075415,0.2142748,
101,0.0003555352,9.481183,12.78355,6.481183,9.391065,1000000.0,2000000000.0,-0.5177311852414022,-2.91495,-66.05,-84.7171,-1.0901799999999998e-06,2.5290517101147,6.276551,0.001483918,0.007787416,0.04730986,0.5235259,0.4075534,0.2141815,
102,0.0003540946,9.499801999999999,12.76581,6.499802,9.357406,1000000.0,2000000000.0,-0.5608157014844579,-2.918,-66.0584,-84.7265,-1.08891e-06,2.5288987239389598,6.280211,0.001477757,0.007758523,0.04728328,0.5230432,0.4075936,0.2140856,
103,0.0003527235,9.399467999999999,12.74338,6.399468,9.31545,1000000.0,2000000000.0,-0.6444278364077434,-2.9581,-66.0363,-84.7045,-1.0863899999999998e-06,2.527988099707533,6.249564,0.001471778,0.007733376,0.04724255,0.5223535,0.4075809,0.2140136,
104,0.000351295,9.446436,12.7153,6.446436,9.261735,1000000.0,2000000000.0,-0.7013819821215748,-2.9532,-66.0695,-84.7388,-1.08111e-06,2.5267307357324014,6.264048,0.001465666,0.007707259,0.04721261,0.5217746,0.4073825,0.2139673,
105,0.0003499193,9.485097,12.67519,6.485097,9.188942,1000000.0,2000000000.0,-0.7716999875440251,-2.95303,-66.1152,-84.7821,-1.0725299999999999e-06,2.525093510391468,6.275705,0.001459622,0.007682803,0.04716068,0.5209607,0.4073113,0.213911,
106,0.0003484832,9.51725,12.65703,6.51725,9.154679,1000000.0,2000000000.0,-0.8112012244285296,-2.94914,-66.1317,-84.8023,-1.0711099999999999e-06,2.5258678349578463,6.286124,0.001453394,0.007653903,0.04713453,0.5204064,0.4075414,0.2137782,
107,0.0003471611,9.547920000000001,12.62948,6.54792,9.10241,1000000.0,2000000000.0,-0.8712104159237555,-2.94915,-66.1605,-84.8352,-1.06594e-06,2.5256650289270066,6.295765,0.001447623,0.007629841,0.04710588,0.5197701,0.4075763,0.2136971,
108,0.0003458601,9.57385,12.61161,6.57385,9.069722,1000000.0,2000000000.0,-0.9114686411163859,-2.94686,-66.1752,-84.8509,-1.0643899999999999e-06,2.5255818980513403,6.304225,0.001442057,0.007603632,0.04708205,0.5193152,0.4076188,0.2136069,
109,0.0003445914,9.597121999999999,12.59395,6.597122,9.037439,1000000.0,2000000000.0,-0.9519220104601942,-2.94532,-66.1892,-84.8663,-1.0628200000000001e-06,2.525619301944368,6.311874,0.001436609,0.007578098,0.04705842,0.5188511,0.4076995,0.2135111,
110,0.0003434058,9.619128,12.57163,6.619128,8.996947,1000000.0,2000000000.0,-1.001611987484175,-2.94482,-66.2102,-84.8874,-1.05932e-06,2.5247877494191746,6.319233,0.00143142,0.007556398,0.04702218,0.5182058,0.4076945,0.2134481,
111,0.0003422326,9.640079,12.54434,6.640079,8.946201,1000000.0,2000000000.0,-1.0629919608319796,-2.9475,-66.2369,-84.9184,-1.05406e-06,2.524774384271981,6.325918,0.001426268,0.007535236,0.04699571,0.517591,0.4077651,0.21337,
112,0.0003411444,9.658862,12.50384,6.658862,8.875536,1000000.0,2000000000.0,-1.138411484340537,-2.95299,-66.2788,-84.9572,-1.04521e-06,2.5231063890818883,6.331516,0.001421446,0.007516388,0.04694903,0.5168418,0.4076874,0.2133325,
113,0.0003399728,9.676003,12.49344,6.676003,8.854662,1000000.0,2000000000.0,-1.1736518659567352,-2.9519,-66.2839,-84.9685,-1.0452300000000002e-06,2.5241264137609765,6.337602,0.001416381,0.007493096,0.04693612,0.5164106,0.4078834,0.2132188,
114,0.0003389545,9.692749,12.45267,6.692749,8.784418,1000000.0,2000000000.0,-1.2488810584474308,-2.95788,-66.3257,-85.0065,-1.03628e-06,2.522193898772778,6.342573,0.001411879,0.007475595,0.04689096,0.5156925,0.4077501,0.2131917,
115,0.0003378379,9.708039,12.44247,6.708039,8.76421,1000000.0,2000000000.0,-1.2836798628312351,-2.95719,-66.3305,-85.0174,-1.0362599999999999e-06,2.5232437972415536,6.348097,0.001407044,0.007453383,0.04687882,0.5152731,0.4079397,0.2130799,
116,0.000336868,9.723192000000001,12.40143,6.723192,8.694185,1000000.0,2000000000.0,-1.3587400235058311,-2.96356,-66.3725,-85.0555,-1.02725e-06,2.5213268024869504,6.352594,0.001402742,0.007436801,0.04683477,0.5145612,0.4078115,0.2130524,
117,0.0003358015,9.73719,12.39139,6.73719,8.674533,1000000.0,2000000000.0,-1.3929492777407262,-2.96312,-66.3771,-85.066,-1.02718e-06,2.522321072118447,6.357721,0.001398125,0.007415581,0.04682329,0.5141542,0.4079918,0.2129438,
118,0.00033488,9.751187,12.35008,6.751187,8.604738,1000000.0,2000000000.0,-1.4674769431823975,-2.96973,-66.4195,-85.1043,-1.0181100000000001e-06,2.520431034657918,6.36187,0.001394028,0.007399923,0.04678034,0.5134561,0.4078611,0.212921,
119,0.0003338612,9.76413,12.34019,6.76413,8.585613,1000000.0,2000000000.0,-1.5009623960657734,-2.96945,-66.424,-85.1145,-1.01799e-06,2.5213698890638714,6.366669,0.001389615,0.007379651,0.04676941,0.5130622,0.408043,0.2128181,
120,0.0003329818,9.777267,12.29859,6.777267,8.515969,1000000.0,2000000000.0,-1.5748864610221602,-2.97624,-66.4667,-85.1532,-1.0088699999999998e-06,2.5194881326080143,6.370561,0.001385698,0.007364793,0.04672745,0.5123711,0.4079124,0.2127956,
121,0.0003320506,9.78914,12.27653,6.78914,8.47804,1000000.0,2000000000.0,-1.6233003070185177,-2.97818,-66.4865,-85.1743,-1.0052300000000001e-06,2.519199153103246,6.374892,0.001381537,0.007347882,0.04669735,0.51175,0.4080186,0.2127204,
122,0.0003311479,9.801014,12.24219,6.801014,8.42004,1000000.0,2000000000.0,-1.6883921056851818,-2.9841,-66.52,-85.2084,-9.9829e-07,2.5187417863178725,6.378534,0.001377516,0.007331516,0.04666793,0.5111481,0.4080783,0.2126515,
123,0.0003302628,9.813431999999999,12.21469,6.813432,8.372411,1000000.0,2000000000.0,-1.7462988319778958,-2.98846,-66.5463,-85.2381,-9.92918e-07,2.5186634660036,6.3827,0.001373598,0.007315722,0.04664755,0.5106101,0.4081261,0.2125851,
124,0.0003293827,9.824535000000001,12.1983,6.824535,8.344864,1000000.0,2000000000.0,-1.782374329742666,-2.98964,-66.5581,-85.2501,-9.91079e-07,2.5183979294534113,6.38655,0.001369833,0.007297928,0.04663042,0.5102528,0.4081312,0.2125174,
125,0.0003285165,9.835268,12.18208,6.835268,8.317564,1000000.0,2000000000.0,-1.8205592309858432,-2.99352,-66.5673,-85.26,-9.89266e-07,2.518314199635767,6.387793,0.00136611,0.007280435,0.0466133,0.5098874,0.4081736,0.2124466,
126,0.0003276995,9.727174,12.15425,6.727174,8.270447,1000000.0,2000000000.0,-1.9094351437945107,-3.03746,-66.5543,-85.2494,-9.84258e-07,2.517933145811016,6.354872,0.001362512,0.007265968,0.04659403,0.5093884,0.408161,0.2123961,
127,0.0003268114,9.766096000000001,12.13671,6.766096,8.24185,1000000.0,2000000000.0,-1.9375361700544502,-3.02967,-66.5754,-85.2669,-9.82139e-07,2.5164131151001206,6.367225,0.00135884,0.007247885,0.04657792,0.5091285,0.4078849,0.2123757,
128,0.0003259479,9.798164,12.11365,6.798164,8.203637,1000000.0,2000000000.0,-1.9785089861287588,-3.02481,-66.603,-85.2939,-9.78231e-07,2.515556576447756,6.377782,0.001355021,0.007232139,0.04655029,0.5085753,0.4078675,0.2123295,
129,0.0003250989,9.824945,12.07836,6.824945,8.145544,1000000.0,2000000000.0,-2.037864228847994,-3.02563,-66.6427,-85.3346,-9.71179e-07,2.5152386189518245,6.38606,0.001351204,0.007216697,0.04652266,0.5079779,0.4079699,0.2122598,
130,0.0003242815,9.848790000000001,12.05004,6.84879,8.097922,1000000.0,2000000000.0,-2.0905025710272582,-3.02596,-66.6742,-85.3696,-9.65667e-07,2.515302386843622,6.393809,0.001347552,0.007202113,0.04650362,0.5074463,0.4080531,0.2121942,
131,0.0003234772,9.868317000000001,12.03363,6.868317,8.070966,1000000.0,2000000000.0,-2.122331824895454,-3.02407,-66.6896,-85.3859,-9.63709e-07,2.5152591312799895,6.40027,0.00134408,0.007185847,0.04648753,0.5070882,0.4081142,0.212125,
132,0.0003227378,9.886091,12.01143,6.886091,8.034796,1000000.0,2000000000.0,-2.162943066104731,-3.0234,-66.713,-85.4089,-9.59864e-07,2.5145641706798942,6.406439,0.001340771,0.007172588,0.04646192,0.5065545,0.4081232,0.2120779,
133,0.0003220102,9.901782,11.97668,6.901782,7.978658,1000000.0,2000000000.0,-2.220530749255559,-3.02738,-66.7495,-85.4458,-9.528729999999999e-07,2.514095500151261,6.411275,0.001337491,0.00715957,0.04643643,0.5060033,0.4081834,0.2120217,
134,0.0003212976,9.916481000000001,11.94884,6.916481,7.9327,1000000.0,2000000000.0,-2.271486275746213,-3.03026,-66.7784,-85.4777,-9.47409e-07,2.5140341450039716,6.416198,0.001334287,0.007147054,0.04641905,0.5055,0.4082462,0.2119603,
135,0.0003205881,9.928969,11.93298,6.928969,7.90714,1000000.0,2000000000.0,-2.3019595014436476,-3.03036,-66.7918,-85.4916,-9.45428e-07,2.513887800591488,6.42045,0.001331225,0.007132735,0.04640418,0.5051678,0.4082762,0.2118974,
136,0.0003199355,9.902104999999999,11.91101,6.902105,7.87209,1000000.0,2000000000.0,-2.3515705481091373,-3.04418,-66.801,-85.5,-9.416869999999999e-07,2.513099377936721,6.412811,0.001328289,0.007121197,0.04638021,0.5046606,0.4082624,0.2118553,
137,0.0003192612,9.923086999999999,11.88274,6.923087,7.826158,1000000.0,2000000000.0,-2.39887795188379,-3.04491,-66.8323,-85.5329,-9.36121e-07,2.5125304548656935,6.419664,0.001325292,0.007109383,0.0463637,0.5042033,0.408222,0.2118142,
138,0.0003186507,9.940227,11.83823,6.940227,7.756792,1000000.0,2000000000.0,-2.462366893077416,-3.04959,-66.8816,-85.5782,-9.267099999999999e-07,2.510803984266312,6.424855,0.001322442,0.007099646,0.04632821,0.5035458,0.408142,0.2117927,
139,0.0003179816,9.745958,11.8096,6.745958,7.710932,1000000.0,2000000000.0,-2.5695453628146865,-3.1242,-66.8418,-85.5428,-9.21864e-07,2.5112279544530662,6.364221,0.001319375,0.007087915,0.04631168,0.503015,0.4083048,0.2117126,
140,0.0003172298,9.808133,11.7913,6.808133,7.682857,1000000.0,2000000000.0,-2.5863161871000386,-3.10849,-66.8714,-85.566,-9.19433e-07,2.5088110420961853,6.383286,0.001316354,0.007072491,0.04629831,0.502839,0.4078203,0.2117223,
141,0.0003164806,9.736334,11.76665,6.736334,7.644381,1000000.0,2000000000.0,-2.650525701986659,-3.13752,-66.8684,-85.5626,-9.156489999999999e-07,2.5080938135680735,6.363019,0.001312984,0.00705878,0.0462743,0.5022973,0.4078292,0.2116675,
142,0.0003156924,9.804773,11.73525,6.804773,7.594605,1000000.0,2000000000.0,-2.688441974082224,-3.12324,-66.9161,-85.6105,-9.09786e-07,2.507136675304223,6.3839,0.001309531,0.007044381,0.04625754,0.5018385,0.4076944,0.2116309,
143,0.0003149799,9.858661,11.68745,6.858661,7.521222,1000000.0,2000000000.0,-2.7455747932425467,-3.11634,-66.9793,-85.6709,-9.00144e-07,2.505804465218808,6.400087,0.001306181,0.007032384,0.04622176,0.5011142,0.407711,0.2115852,
144,0.0003142415,9.781283,11.65684,6.781283,7.472872,1000000.0,2000000000.0,-2.820777730502442,-3.14969,-66.9817,-85.6788,-8.948639999999999e-07,2.50660376770023,6.377824,0.001302759,0.00701907,0.04620485,0.5005275,0.4079704,0.2114822,
145,0.0003134911,9.845024,11.63836,6.845024,7.44444,1000000.0,2000000000.0,-2.8385430652082135,-3.1333,-67.0126,-85.7077,-8.92477e-07,2.5056026123499175,6.397276,0.001299597,0.007003712,0.04619094,0.500236,0.4078002,0.2114384,
146,0.0003127865,9.896488,11.60778,6.896488,7.396459,1000000.0,2000000000.0,-2.877855840496828,-3.12393,-67.0556,-85.7538,-8.868389999999999e-07,2.505665665120447,6.41324,0.001296387,0.006991027,0.04617487,0.4997158,0.4078986,0.2113661,
147,0.0003121028,9.937421,11.59055,6.937421,7.369693,1000000.0,2000000000.0,-2.900363351454878,-3.11452,-67.0798,-85.7798,-8.846310000000001e-07,2.5059679690134335,6.426042,0.001293369,0.006977163,0.04616073,0.4993392,0.4080303,0.2112816,
148,0.0003115022,9.679836,11.56642,6.679836,7.333375,1000000.0,2000000000.0,-3.008744478800182,-3.20713,-67.0179,-85.7185,-8.812709999999999e-07,2.505627295648671,6.349073,0.001290576,0.006966451,0.04613905,0.4987995,0.4081228,0.2112142,
149,0.0003107975,9.776403,11.53339,6.776403,7.283302,1000000.0,2000000000.0,-3.03386214235141,-3.18369,-67.0746,-85.7688,-8.75156e-07,2.5025105834237715,6.377661,0.001287674,0.006953506,0.04612486,0.4985181,0.4074983,0.2112531,
150,0.0003097289,9.727216,11.59668,6.727216,7.376449,1000000.0,2000000000.0,-2.991767210622463,-3.18925,-66.971,-85.6807,-8.936339999999999e-07,2.5082516380470286,6.364303,0.00128385,0.006922463,0.04617498,0.4992905,0.4080241,0.2110216,
151,0.000309068,9.696767999999999,11.57724,6.696768,7.347962,1000000.0,2000000000.0,-3.0293865438591894,-3.2038,-66.9735,-85.6753,-8.911689999999999e-07,2.5053378283278396,6.356462,0.001281246,0.006908922,0.04616226,0.4991796,0.4074562,0.2110736,
152,0.0003083478,9.795494999999999,11.5445,6.795495,7.297627,1000000.0,2000000000.0,-3.0569123204315503,-3.17956,-67.0313,-85.7321,-8.85058e-07,2.5039373872801702,6.385486,0.001278099,0.006895817,0.04614627,0.4987754,0.4072602,0.2110726,
153,0.0003076194,9.751186,11.52536,6.751186,7.268425,1000000.0,2000000000.0,-3.1037840779668926,-3.19839,-67.0306,-85.7338,-8.828369999999999e-07,2.5044491112078333,6.373515,0.001274855,0.006881047,0.04613099,0.4983778,0.4074743,0.2109963,
154,0.0003065866,9.839084,11.60995,6.839084,7.393332,1000000.0,2000000000.0,-3.0018636871314115,-3.1536,-66.9454,-85.6632,-9.060359999999999e-07,2.5099124382231772,6.400336,0.001271348,0.006850042,0.04619074,0.4993777,0.4078509,0.2108054,
155,0.0003060985,9.793591,11.5684,6.793591,7.331076,1000000.0,2000000000.0,-3.0697157660175023,-3.17749,-66.972,-85.6833,-8.97544e-07,2.5068981577391223,6.387782,0.001269149,0.006842846,0.04616426,0.4989233,0.4074644,0.2108786,
156,0.0003055311,9.879559,11.52597,6.879559,7.267004,1000000.0,2000000000.0,-3.1077141348190196,-3.15867,-67.0396,-85.7474,-8.887819999999999e-07,2.5049053923321054,6.413131,0.001266503,0.006833993,0.04613665,0.4983625,0.4073019,0.2109048,
157,0.0003044178,9.823093,11.4726,6.823093,7.189661,1000000.0,2000000000.0,-3.1822562487837303,-3.18379,-67.0741,-85.7817,-8.804639999999998e-07,2.5072696652417314,6.404716,0.001263846,0.00681343,0.0461053,0.4976589,0.4073921,0.2109064,
158,0.0003124058,9.860832,11.51117,6.860832,7.296954,1000000.0,2000000000.0,-2.8745476010673343,-3.14983,-67.0867,-85.5187,-8.71019e-07,2.4214211635679073,6.406393,0.001303645,0.006981307,0.04618889,0.507958,0.3916167,0.2165214,
159,0.0003080202,9.739899999999999,11.46466,6.7399,7.187111,1000000.0,2000000000.0,-3.139814186783248,-3.20358,-67.1021,-85.7894,-8.694089999999999e-07,2.5006931339593774,6.374457,0.001279502,0.006895384,0.0460953,0.5004147,0.4085646,0.2133456,
160,0.0003158888,9.783925,11.532,6.783925,7.33742,1000000.0,2000000000.0,-2.803349444162052,-3.16097,-67.0814,-85.4969,-8.672459999999999e-07,2.416813196145594,6.378806,0.001319,0.007058244,0.04619892,0.5107969,0.3927991,0.2187215,
161,0.0003117599,9.671517,11.5106,6.671517,7.259753,1000000.0,2000000000.0,-3.056823640533324,-3.213,-67.0719,-85.751,-8.6942e-07,2.4955887406788095,6.342315,0.001293277,0.00697642,0.04610889,0.5029255,0.4099747,0.2151419,
162,0.0003104299,9.764737,11.59037,6.764737,7.375839,1000000.0,2000000000.0,-2.966532682188266,-3.16931,-66.9909,-85.689,-8.91738e-07,2.5026422438842295,6.370601,0.001288335,0.006938512,0.04616418,0.5032443,0.4102422,0.2144214,
163,0.0003096734,9.725078,11.55778,6.725078,7.324771,1000000.0,2000000000.0,-3.030665486643187,-3.19156,-67.0067,-85.7042,-8.85838e-07,2.501402024644531,6.360405,0.001284977,0.006924597,0.04614871,0.5024036,0.409661,0.214041,
164,0.0003088477,9.815664,11.53783,6.815664,7.293313,1000000.0,2000000000.0,-3.0460101702474063,-3.16774,-67.0468,-85.7438,-8.83087e-07,2.500885645693233,6.387547,0.001281387,0.006907636,0.04613404,0.501697,0.4092685,0.2136692,
165,0.0003080885,9.767237,11.50548,6.767237,7.242472,1000000.0,2000000000.0,-3.114004149985604,-3.19233,-67.0607,-85.7628,-8.773689999999999e-07,2.5015776668465195,6.37464,0.001277828,0.006893755,0.04611736,0.5007917,0.4092175,0.2132971,
166,0.0003069496,9.84989,11.60688,6.84989,7.392395,1000000.0,2000000000.0,-2.994540174524971,-3.14615,-66.9535,-85.6711,-9.048469999999999e-07,2.5079795891628414,6.400302,0.00127396,0.006858543,0.04618268,0.5016482,0.409445,0.2128072,
167,0.0003063783,9.801896,11.5759,6.801896,7.344607,1000000.0,2000000000.0,-3.0544689438070733,-3.17,-66.9664,-85.6811,-8.988810000000001e-07,2.505981633734686,6.387303,0.001271476,0.006848602,0.04616815,0.5010864,0.4088908,0.2126313,
168,0.0003057871,9.886393,11.53343,6.886393,7.279897,1000000.0,2000000000.0,-3.093721831774907,-3.15238,-67.0336,-85.7442,-8.900069999999999e-07,2.503778146698706,6.412487,0.001268732,0.006839212,0.04614077,0.5003204,0.4084603,0.2124724,
169,0.000304648,9.828247000000001,11.48009,6.828247,7.201925,1000000.0,2000000000.0,-3.1703514995528934,-3.17871,-67.0675,-85.7785,-8.81606e-07,2.5062590582895417,6.403618,0.001265889,0.006818101,0.04610929,0.4994042,0.4083964,0.2122965,
170,0.0003111703,9.927406999999999,11.475,6.927407,7.274329,1000000.0,2000000000.0,-2.8701493154054134,-3.11122,-67.1035,-85.4639,-8.73019e-07,2.399465924672403,6.424498,0.001302381,0.006953565,0.0461873,0.518482,0.3952715,0.2251319,
171,0.0003060457,9.779717,11.43553,6.779717,7.161532,1000000.0,2000000000.0,-3.1719047410986008,-3.17727,-67.1052,-85.7805,-8.73301e-07,2.4950563491601745,6.383655,0.001273391,0.006852786,0.04607204,0.5082056,0.4145677,0.2202458,
172,0.0003139355,9.824991,11.48279,6.824991,7.28144,1000000.0,2000000000.0,-2.8554732347381773,-3.14147,-67.1085,-85.4994,-8.658919999999999e-07,2.40786210055507,6.389059,0.001312985,0.007017308,0.04616959,0.5178938,0.3975397,0.2250963,
173,0.0003090899,9.70863,11.43512,6.70863,7.162873,1000000.0,2000000000.0,-3.138198857234741,-3.19871,-67.1257,-85.792,-8.64044e-07,2.4919641443257614,6.359113,0.001286355,0.006921781,0.04607222,0.5086434,0.4142,0.2206258,
174,0.0003169077,9.758704,11.50095,6.758704,7.311066,1000000.0,2000000000.0,-2.8031895855493474,-3.15599,-67.1078,-85.4925,-8.614829999999999e-07,2.40621716510848,6.366318,0.001325747,0.00708331,0.04617765,0.5184205,0.3973911,0.2254141,
