n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,PWR,gm,CF,CF_wo_Io
1,0.0012463105843279,4.7980047129251644e-05,150.88231424366694,360.76590005125263,1000000000.0,-0.11425310000000001,15.7638,-21.2382,4.263012395714606,0.0032644,0.019510000000000003,0.8135394495253914,0.06575309892865144
2,0.0012070038676798714,5.517705419863939e-05,173.51466138021698,397.2282901577977,1000000000.0,-0.6566753,16.4838,-23.6832,3.9152948692625067,0.0031501000000000003,0.0199316,0.7242023206079229,0.0
3,0.001148546755553001,5.517705419863939e-05,173.51466138021698,397.2282901577977,1000000000.0,-0.9588690000000001,16.3759,-24.284,3.939460916500299,0.0030077,0.019414200000000003,0.6891280533318006,0.0
4,0.0010978145281709455,5.517705419863939e-05,173.51466138021698,397.2282901577977,1000000000.0,-1.2464,16.2659,-24.9329,3.9654999596478784,0.0028822,0.0189365,0.6586887169025673,0.0
5,0.0010524871353329427,5.517705419863939e-05,173.51466138021698,397.2282901577977,1000000000.0,-1.519,16.1535,-25.6372,3.993271868078441,0.0027688,0.018486799999999998,0.6314922811997656,0.0
6,0.0010249185622199593,5.517705419863939e-05,173.51466138021698,397.2282901577977,1000000000.0,-1.6837,16.0812,-26.1134,4.01164753364353,0.0027022,0.018214400000000002,0.6178630207428581,0.002911883410882554
7,0.000998421703608996,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-2.1034,16.8572,-30.5462,3.7177715547584933,0.0026177,0.0183046,0.5990530221653976,0.0
8,0.000965190189380705,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-2.3143,16.764,-31.0755,3.742841101907115,0.0025358,0.017928799999999998,0.579114113628423,0.0
9,0.0009339598284954852,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-2.5178,16.6684,-31.4731,3.768998429769143,0.0024588,0.0175667,0.5603758970972911,0.0
10,0.0009036262487971255,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-2.7195,16.5677,-31.6831,3.7970254661594764,0.0023838,0.0172065,0.5421757492782753,0.0
11,0.0008793460373576822,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-2.8833,16.4812,-31.6697,3.8041221020233036,0.0023238,0.016912,0.5276076224146093,0.0
12,0.0008654789847024181,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-2.9777,16.4293,-31.576,3.817779064072664,0.0022894,0.0167413,0.5192873908214508,0.0
13,0.0008536606133071398,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.0585,16.3836,-31.444,3.8299242069805395,0.0022602000000000004,0.016594400000000002,0.5121963679842839,0.0
14,0.0008423384402579062,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.1363,16.3385,-31.2728,3.842013994586307,0.0022321,0.016452400000000002,0.5054030641547437,0.0
15,0.0008317477629513854,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.2093,16.2952,-31.0745,3.8537345905973313,0.0022058,0.0163185,0.49904865777083124,0.0
16,0.0008215097188727748,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.2801,16.2522,-30.8499,3.8654583475149917,0.0021804000000000003,0.016187999999999998,0.4929058313236649,0.0
17,0.0008116839758977337,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.3482,16.2098,-30.6062,3.8770855212046285,0.0021560000000000004,0.0160618,0.48701038553864023,0.0
18,0.0008021351447740224,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.4146,16.1677,-30.3456,3.8887449707008175,0.0021322999999999997,0.0159382,0.4812810868644134,0.0
19,0.0007929576285569997,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.4786,16.1262,-30.0756,3.9002961399707696,0.0021095000000000003,0.0158186,0.4757745771341998,0.0
20,0.0007841610243668203,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.5401,16.0856,-29.801,3.9116963906117097,0.0020877,0.0157031,0.4704966146200922,0.0
21,0.0007755842568235572,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.6001,16.0451,-29.5205,3.923128789261299,0.0020663,0.015589800000000001,0.4653505540941343,0.0
22,0.0007672990926474321,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.6582,16.0051,-29.2394,3.9344763823053546,0.0020457,0.015479699999999999,0.4603794555884593,0.0
23,0.0007593199720445842,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.7142,15.9659,-28.9607,3.9456964080270795,0.0020259,0.0153729,0.45559198322675054,0.0
24,0.0007514562193366446,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.7695,15.9264,-28.6796,3.9570416291162944,0.0020063,0.015267099999999999,0.4508737316019868,0.0
25,0.0007439016421225278,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.8227,15.8877,-28.4049,3.968215133177466,0.0019875,0.015164799999999999,0.4463409852735167,0.0
26,0.0007365234988010172,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.8747,15.8493,-28.1328,3.9793957437777285,0.0019691,0.0150643,0.4419140992806103,0.0
27,0.0007292221875507562,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.9263,15.8105,-27.8609,3.9907238649955,0.0019509000000000002,0.0149644,0.43753331253045374,0.0
28,0.0007223137716398632,6.268916718114087e-05,199.54186058724952,450.5537802075715,1000000000.0,-3.9751,15.7732,-27.6018,4.001691991765753,0.0019337,0.014869300000000002,0.4338112609253562,0.0004229979414382967
29,0.00072003736022567,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.1921,16.5983,-22.7416,3.748103420635398,0.0019119,0.0147933,0.432022416135402,0.0
30,0.0007135210964963465,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.241,16.565,-22.5885,3.7578155721249784,0.0018957,0.014701700000000002,0.4281126578978079,0.0
31,0.0007072346264508202,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.2882,16.5323,-22.4403,3.767393353717592,0.0018801000000000002,0.0146128,0.4243407758704921,0.0
32,0.0007009955258204277,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.3351,16.4992,-22.2927,3.7771073348209585,0.0018646000000000001,0.0145243,0.42059731549225665,0.0
33,0.0006949214526061916,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.3809,16.4665,-22.1487,3.7867693487416734,0.0018495,0.0144377,0.41695287156371497,0.0
34,0.0006889738424534048,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.4257,16.4339,-22.0072,3.7964258416726833,0.0018347,0.014352499999999999,0.4133843054720429,0.0
35,0.0006831281173808154,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.4699,16.4013,-21.8679,3.806114286235982,0.0018202000000000001,0.0142684,0.40987687042848925,0.0
36,0.0006774466413190758,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.5128,16.3691,-21.7323,3.81571774238868,0.0018061000000000002,0.014186299999999999,0.40646798479144547,0.0
37,0.0006719074093512634,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.5547,16.3373,-21.5997,3.825267033597024,0.0017923000000000001,0.014106,0.403144445610758,0.0
38,0.000666481752421112,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.5958,16.3056,-21.4697,3.8347964108857475,0.0017787999999999999,0.014027,0.3998890514526672,0.0
39,0.0006611498893489331,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.6362,16.274,-21.3418,3.844340428766139,0.0017655000000000001,0.013949,0.3966899336093599,0.0
40,0.0006558881831279688,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.6761,16.2424,-21.2153,3.8539328918851585,0.0017524,0.0138718,0.3935329098767813,0.0
41,0.0006507759431688335,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.7149,16.2112,-21.0924,3.8634218466456294,0.0017397,0.0137964,0.3904655659013001,0.0
42,0.0006457106789155804,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.7534,16.1798,-20.9704,3.8729909085449354,0.001727,0.013721500000000001,0.38742640734934825,0.0
43,0.0006407282865784845,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.7913,16.1486,-20.8503,3.8825726066937327,0.0017146,0.013647600000000001,0.3844369719470907,0.0
44,0.0006359794112451902,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.8274,16.1184,-20.7358,3.8918605151233625,0.0017028000000000002,0.0135768,0.3815876467471141,0.0
45,0.000631261619641476,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.8633,16.088,-20.622,3.9012397757011947,0.001691,0.0135063,0.3787569717848856,0.0
46,0.0006266191414239988,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.8986,16.0577,-20.5098,3.910625443254587,0.0016794,0.013436700000000001,0.3759714848543993,0.0
47,0.0006220809693235816,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.9332,16.0277,-20.4002,3.919947901583632,0.0016681,0.013368399999999999,0.373248581594149,0.0
48,0.0006176125263318501,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-4.9672,15.9978,-20.2922,3.9292721685930756,0.001657,0.013300900000000001,0.37056751579911007,0.0
49,0.0006131498753183115,6.705487993301156e-05,228.88291720701807,518.1368472387072,1000000000.0,-5.0012,15.9675,-20.1843,3.9387348141037846,0.0016458,0.0132333,0.3681299251909869,0.00023999999999997358
50,0.0006116492509646256,6.352159680799136e-05,194.55047962596535,560.7102383294937,1000000000.0,-4.6152,16.4294,-21.4383,4.064697110144623,0.0016476,0.013129,0.3831638281149311,0.016174277536155746
51,0.0006108461921288908,6.717937579582739e-05,223.73305156986015,628.1472096686612,1000000000.0,-4.8773,17.0589,-18.5421,3.843584806030551,0.0016314,0.013034200000000001,0.36650771527733444,0.0
52,0.0006061593791413004,6.717937579582739e-05,223.73305156986015,628.1472096686612,1000000000.0,-4.9137,17.0306,-18.4616,3.852445852884037,0.0016198,0.0129648,0.36369562748478024,0.0
53,0.0006015736453272725,6.717937579582739e-05,223.73305156986015,628.1472096686612,1000000000.0,-4.9493,17.0025,-18.3824,3.8612679593392443,0.0016084,0.0128965,0.3609441871963635,0.0
54,0.0005971129978498958,6.717937579582739e-05,223.73305156986015,628.1472096686612,1000000000.0,-4.9839,16.9747,-18.3049,3.87000214907614,0.0015974,0.0128299,0.35826779870993747,0.0
55,0.0005926179141869217,6.717937579582739e-05,223.73305156986015,628.1472096686612,1000000000.0,-5.0188,16.9463,-18.2264,3.8789555085678975,0.0015863000000000001,0.0127626,0.35933074851215296,0.0037599999999999413
56,0.0005994995168903038,6.296355108275113e-05,190.17309383438112,667.2127345873105,1000000000.0,-4.5796,17.3045,-19.5449,4.028338568052126,0.001608,0.0127568,0.3667843521472137,0.007084642013031495
57,0.0005982845677033505,6.67122022254306e-05,218.69905790953828,716.1722236924122,1000000000.0,-4.8708,17.6642,-17.3332,3.838327502678843,0.0015934,0.0127019,0.3589707406220103,0.0
58,0.0005935177044562008,6.67122022254306e-05,218.69905790953828,716.1722236924122,1000000000.0,-4.9081,17.6376,-17.2692,3.8468018499062344,0.0015817000000000001,0.0126323,0.3561106226737205,0.0
59,0.0005888652978221091,6.67122022254306e-05,218.69905790953828,716.1722236924122,1000000000.0,-4.9445,17.6111,-17.2061,3.855234732602078,0.0015702000000000001,0.0125641,0.3533191786932655,0.0
60,0.0005843986274670972,6.67122022254306e-05,218.69905790953828,716.1722236924122,1000000000.0,-4.9794,17.5853,-17.145,3.863482103209785,0.0015592,0.0124984,0.35063917648025833,0.0
61,0.000579944156478573,6.67122022254306e-05,218.69905790953828,716.1722236924122,1000000000.0,-5.0143,17.5592,-17.0835,3.8718606148482673,0.0015483,0.0124326,0.35082649388714393,0.0028600000000000847
62,0.0005870708998631399,6.308269591736347e-05,185.89419922310753,759.9947810013332,1000000000.0,-4.5883,17.8941,-18.2969,4.033756381328983,0.0015692,0.0124362,0.3606816352501297,0.008439095332245738
63,0.0005856271498985978,6.685566415030125e-05,213.77832910657366,789.0645412575537,1000000000.0,-4.8987,18.0702,-16.5283,3.8560609814337687,0.0015567,0.0124174,0.35137628993915865,0.0
64,0.0005809114157075658,6.685566415030125e-05,213.77832910657366,789.0645412575537,1000000000.0,-4.9354,18.0454,-16.4754,3.8641470952029944,0.0015452,0.012349,0.3485468494245395,0.0
65,0.0005763015075035137,6.685566415030125e-05,213.77832910657366,789.0645412575537,1000000000.0,-4.9713,18.0207,-16.4231,3.872210158798346,0.0015339000000000002,0.012282,0.34578090450210824,0.0
66,0.0005717870084400611,6.685566415030125e-05,213.77832910657366,789.0645412575537,1000000000.0,-5.0065,17.996,-16.3712,3.8802680565466656,0.0015229,0.012216,0.3443722050640366,0.0012999999999999902
67,0.0005789255419087285,6.259485263894791e-05,181.7115797405876,823.919696799939,1000000000.0,-4.582,18.2234,-17.6434,4.06409147500351,0.0015438000000000001,0.0122075,0.36337819389611453,0.01602286875087744
68,0.0005772966190499624,6.639815632097641e-05,208.96831670167575,837.8265967190271,1000000000.0,-4.9037,18.2991,-16.1112,3.886873952889019,0.0015328,0.0122168,0.34637797142997745,0.0
69,0.0005725769324608741,6.639815632097641e-05,208.96831670167575,837.8265967190271,1000000000.0,-4.9402,18.2753,-16.064,3.894769593621292,0.0015214,0.012149,0.34354615947652445,0.0
70,0.0005679353308824493,6.639815632097641e-05,208.96831670167575,837.8265967190271,1000000000.0,-4.9761,18.2515,-16.0168,3.902699882893735,0.0015101000000000001,0.012082,0.34076119852946957,0.0
71,0.0005633969471849178,6.639815632097641e-05,208.96831670167575,837.8265967190271,1000000000.0,-5.0112,18.2277,-15.9701,3.910615825163535,0.0014990000000000001,0.012016299999999999,0.3402781683109506,0.002239999999999931
72,0.0005703208292104925,6.145436081429887e-05,177.62306919642438,849.3010399682487,1000000000.0,-4.5811,18.3024,-17.4795,4.112279380293944,0.0015213000000000002,0.012016500000000001,0.37026234259978147,0.028069845073485977
73,0.000568698910898275,6.54180960305165e-05,204.26652957588803,858.3430043092583,1000000000.0,-4.9126,18.3553,-16.0006,3.9293666179320526,0.0015109,0.012041600000000001,0.34121934653896496,0.0
74,0.0005640752876488042,6.54180960305165e-05,204.26652957588803,858.3430043092583,1000000000.0,-4.9482,18.332,-15.9555,3.9371819003445334,0.0014997,0.0119755,0.33844517258928253,0.0
75,0.0005595330736828035,6.54180960305165e-05,204.26652957588803,858.3430043092583,1000000000.0,-4.9832,18.3086,-15.9104,3.945022043734157,0.0014885999999999999,0.0119103,0.3357198442096821,0.0
76,0.0005550901191899163,6.54180960305165e-05,204.26652957588803,858.3430043092583,1000000000.0,-5.0174,18.2853,-15.8658,3.9528515464045597,0.0014778,0.0118462,0.3365340715139499,0.003480000000000061
77,0.0005619030736556742,6.0507953332690346e-05,173.62655013950481,870.0259505468478,1000000000.0,-4.5819,18.3566,-17.3965,4.1606796709438845,0.0014996,0.011843500000000002,0.37731176192937566,0.04016991773597112
78,0.000560318492404182,6.43299745062134e-05,199.67053266043052,875.0291345252608,1000000000.0,-4.9184,18.388,-15.9383,3.97430771344112,0.0014898000000000001,0.0118727,0.3361910954425092,0.0
79,0.0005556618970300368,6.43299745062134e-05,199.67053266043052,875.0291345252608,1000000000.0,-4.9541,18.3643,-15.8934,3.982293451567329,0.0014786,0.0118064,0.3333971382180221,0.0
80,0.0005511426058629268,6.43299745062134e-05,199.67053266043052,875.0291345252608,1000000000.0,-4.9888,18.3409,-15.8492,3.9902111783909717,0.0014676000000000001,0.0117418,0.3306855635177561,0.0
81,0.0005467194302740684,6.43299745062134e-05,199.67053266043052,875.0291345252608,1000000000.0,-5.0228,18.3175,-15.8053,3.998127010129633,0.0014569000000000001,0.011678200000000001,0.3325916581644411,0.004560000000000031
82,0.000553484928336894,6.013454954151485e-05,169.71995276136596,886.8081175013896,1000000000.0,-4.591,18.3983,-17.3933,4.205185717193562,0.0014785,0.0116982,0.3833873863005268,0.0512964292983904
83,0.0005519632334970005,6.398887520453685e-05,195.17794567557087,889.3661531397973,1000000000.0,-4.9333,18.4187,-15.9319,4.014357791281964,0.0014692000000000001,0.011732200000000002,0.3347673879186913,0.0035894478204909763
84,0.0005506987622063192,6.766565385960022e-05,224.45463752690648,895.0372298961038,1000000000.0,-5.2458,18.4408,-14.7391,3.850586188854359,0.0014602999999999999,0.0117482,0.3969725906571248,0.06655333333333331
85,0.0005613986612071986,6.655438308352485e-05,190.7864418978705,760.7816454116883,1000000000.0,-4.8723,17.8037,-17.7621,4.023107363123472,0.0015055000000000001,0.012164999999999999,0.3426160375051872,0.005776840780868042
86,0.0005605302957087389,7.009143053238946e-05,219.40440818255107,795.6459034167933,1000000000.0,-5.1755,18.0084,-16.0325,3.8512660757002126,0.0014939,0.0121204,0.3714181774252434,0.03510000000000009
87,0.0005670653803280673,6.630439179487009e-05,186.4937469551684,818.7231610143473,1000000000.0,-4.7693,18.1859,-17.4014,4.024357801861268,0.0015149,0.0121581,0.34632867866215744,0.006089450465317059
88,0.0005658063236797423,6.996825485530708e-05,214.46780899844367,837.108363969478,1000000000.0,-5.0811,18.2778,-15.8699,3.854903433035628,0.0015042,0.012144700000000001,0.35570379420784537,0.016220000000000036
89,0.000572564814129507,6.554957258223475e-05,182.29763764867712,848.758774868862,1000000000.0,-4.6715,18.3706,-17.3544,4.0425418569597324,0.0015262000000000001,0.0121748,0.3541743527176373,0.010635464239933112
90,0.0005710003101471091,6.924015504428749e-05,209.6422832959787,857.6347437213832,1000000000.0,-4.9886,18.4095,-15.9017,3.8704764852616735,0.0015159000000000001,0.0121797,0.3426001860882654,0.0
91,0.0005664469393793269,6.924015504428749e-05,209.6422832959787,857.6347437213832,1000000000.0,-5.0235,18.3865,-15.8575,3.8781980825799147,0.0015048,0.0121133,0.3445681636275962,0.00470000000000006
92,0.0005735208740545063,6.546321672503864e-05,178.1959408015819,881.9601587326589,1000000000.0,-4.6182,18.5447,-17.251,4.066268612334398,0.0015261,0.012140900000000001,0.36067967751630337,0.016567153083599573
93,0.0005717946735564681,6.921912682843845e-05,204.9253319218192,881.4941068293034,1000000000.0,-4.9392,18.5379,-15.8801,3.890258320675262,0.0015166,0.012164300000000001,0.34307680413388086,0.0
94,0.0005671353887929027,6.921912682843845e-05,204.9253319218192,881.4941068293034,1000000000.0,-4.9744,18.5154,-15.8375,3.8979097100148596,0.0015053000000000002,0.0120968,0.3402812332757416,0.0
95,0.0005625741368201233,6.921912682843845e-05,204.9253319218192,881.4941068293034,1000000000.0,-5.0089,18.4929,-15.7952,3.90555965927215,0.0014942,0.0120306,0.33932448209207394,0.0017799999999999372
96,0.0005695043216803805,6.478769981241811e-05,174.18653213354634,893.4171261529523,1000000000.0,-4.5939,18.5767,-17.3335,4.104975390125997,0.0015161,0.0120546,0.3679464405397275,0.02624384753149922
97,0.000567690924272131,6.848717186842482e-05,200.3145119535783,890.2852921955846,1000000000.0,-4.9197,18.558,-15.9509,3.925053023115935,0.0015067,0.0120807,0.3406145545632786,0.0
98,0.0005630655975624358,6.848717186842482e-05,200.3145119535783,890.2852921955846,1000000000.0,-4.9543,18.5356,-15.9087,3.932691899552653,0.0014955,0.012014,0.3378393585374615,0.0
99,0.0005583864081209349,6.848717186842482e-05,200.3145119535783,890.2852921955846,1000000000.0,-4.9895,18.5124,-15.8653,3.9405917265467982,0.0014842,0.011946300000000002,0.33503184487256094,0.0
100,0.0005539036925273431,6.848717186842482e-05,200.3145119535783,890.2852921955846,1000000000.0,-5.0233,18.4898,-15.823,3.9483194526065524,0.0014733,0.0118811,0.33700221551640586,0.004659999999999976
101,0.000560570507179824,6.409284919860881e-05,170.26733516054153,902.205338251637,1000000000.0,-4.6035,18.5718,-17.405,4.152740185519067,0.0014945,0.0119038,0.37452735068766124,0.03818504637976683
102,0.0005589047940848266,6.78909281342127e-05,195.80743543462276,898.6024075446966,1000000000.0,-4.9358,18.5541,-15.9935,3.96748962159318,0.0014855,0.0119346,0.33534287645089594,0.0
103,0.0005543352173746699,6.78909281342127e-05,195.80743543462276,898.6024075446966,1000000000.0,-4.9699,18.5315,-15.951,3.9752599771003143,0.0014745,0.011868700000000001,0.33260113042480194,0.0
104,0.0005498089463812806,6.78909281342127e-05,195.80743543462276,898.6024075446966,1000000000.0,-5.0038,18.5085,-15.9082,3.983120326176583,0.0014635,0.0118031,0.3306453678287683,0.0007600000000000051
105,0.0005554721413676102,6.348117551130492e-05,166.43632011942935,898.6024075446966,1000000000.0,-4.5849,18.5286,-17.6626,4.194253368705266,0.0014835,0.0118303,0.38184662699688265,0.048563342176316526
106,0.0005539276872646732,6.731917907586688e-05,191.40176813734377,896.6487075111581,1000000000.0,-4.9228,18.5206,-16.1777,4.004411329804977,0.0014745,0.0118605,0.33345944481004824,0.0011028324512443177
107,0.0005526501547709571,7.085089636878418e-05,220.11203335794534,899.0291172570572,1000000000.0,-5.2312,18.5196,-14.9591,3.842068695148442,0.0014659,0.011868700000000001,0.38055675952924106,0.04896666666666676
108,0.0005630262467139498,6.954414056276631e-05,187.09522835425355,764.1747496684986,1000000000.0,-4.8522,17.8883,-18.0918,4.016407199159385,0.0015106,0.0122854,0.34191754781821615,0.004101799789846261
109,0.0005621594662901433,7.301432668287104e-05,215.15951260739158,796.5036328062596,1000000000.0,-5.1557,18.0697,-16.3073,3.8459457740726637,0.0014991000000000002,0.0122343,0.36843567977408603,0.03114000000000008
110,0.0005684345893516587,6.917122702616411e-05,182.88558571628283,819.8025740384236,1000000000.0,-4.7539,18.2495,-17.7374,4.020776365918739,0.0015194000000000002,0.0122747,0.34625484509068005,0.005194091479684859
111,0.0005671982202683924,7.263306270185745e-05,210.31842357372525,837.1111195513147,1000000000.0,-5.063,18.3278,-16.1387,3.852626168783566,0.0015088,0.0122495,0.35291893216103537,0.012599999999999945
112,0.0005739728068748363,6.806893572786517e-05,178.77066003766646,848.8008283510476,1000000000.0,-4.6545,18.4232,-17.6921,4.041898548624824,0.0015308,0.0122847,0.35485832128110767,0.01047463715620589
113,0.0005724484375129226,7.167797279376026e-05,205.58625904331643,856.6112652019712,1000000000.0,-4.9696,18.4517,-16.1786,3.8699068645735006,0.0015206,0.0122821,0.34346906250775355,0.0
114,0.0005678873613545268,7.167797279376026e-05,205.58625904331643,856.6112652019712,1000000000.0,-5.0039,18.4287,-16.1333,3.877660326671417,0.0015096,0.012215,0.34151241681271605,0.0007799999999999586
115,0.0005735531842497179,6.78038654205794e-05,174.74832018681897,868.3918023150076,1000000000.0,-4.6095,18.5224,-17.7268,4.069967596233655,0.0015287,0.012248799999999999,0.36162380960824436,0.01749189905841364
116,0.0005719213268749351,7.145583046936356e-05,200.96056821484183,870.7167044424294,1000000000.0,-4.9287,18.5242,-16.2408,3.8940871210901884,0.001519,0.0122571,0.343152796124961,0.0
117,0.0005672604931856879,7.145583046936356e-05,200.96056821484183,870.7167044424294,1000000000.0,-4.9634,18.5012,-16.1957,3.9018935102686343,0.0015077,0.0121889,0.34035629591141275,0.0
118,0.0005628100941524648,7.145583046936356e-05,200.96056821484183,870.7167044424294,1000000000.0,-4.9965,18.4787,-16.1521,3.9095024079257135,0.0014969,0.0121235,0.33768605649147887,0.0
119,0.0005584345377875926,7.145583046936356e-05,200.96056821484183,870.7167044424294,1000000000.0,-5.0291,18.4563,-16.1085,3.9171332221099764,0.0014863,0.012059,0.3408807226725555,0.005819999999999936
120,0.0005649582849338302,6.760700329059122e-05,170.81648298261555,882.4436635630848,1000000000.0,-4.6231,18.5533,-17.7523,4.112354385395303,0.0015075000000000002,0.0121083,0.3670635673091239,0.028088596348825767
121,0.0005634218996574951,7.125605955885985e-05,196.4389554300079,882.6007278142152,1000000000.0,-4.947,18.5452,-16.2567,3.932522191635716,0.0014982,0.0121197,0.3380531397944971,0.0
122,0.0005588301723384239,7.125605955885985e-05,196.4389554300079,882.6007278142152,1000000000.0,-4.9809,18.5221,-16.212,3.940398036945785,0.0014871,0.012052400000000001,0.3352981034030543,0.0
123,0.0005544945188994857,7.125605955885985e-05,196.4389554300079,882.6007278142152,1000000000.0,-5.0129,18.4999,-16.1691,3.947985287389941,0.0014766,0.0119886,0.33527671133969145,0.0025800000000000267
124,0.0005608145008372475,6.740669815717478e-05,166.97311211550672,894.5074864066888,1000000000.0,-4.6046,18.5947,-17.8578,4.148440603778651,0.0014972000000000002,0.0120345,0.37359885144701127,0.037110150944662745
125,0.0005592089302535708,7.10421798665385e-05,192.01907893283274,891.863884681677,1000000000.0,-4.9328,18.5736,-16.3471,3.964810610454601,0.0014881,0.0120489,0.3355253581521425,0.0
126,0.0005547944724862505,7.10421798665385e-05,192.01907893283274,891.863884681677,1000000000.0,-4.965,18.5514,-16.3041,3.9724385000652966,0.0014774,0.0119843,0.3328766834917503,0.0
